event_id,type,date,damage_cost,description1,description
238697,Thunderstorm Wind,05-AUG-10 17:35:00,0.00K,Triple digit afternoon temperatures and a moist atmosphere resulted in a very unstable airmass across northern Louisiana during the afternoon and evening hours of August 5th.  Storms developed during the heating of the day and these storms produce strong and damaging wind gusts that downed trees and powerlines across portions of the region.,Multiple trees and power lines downed on Hwy. 127 near Mount Olive.
238698,Thunderstorm Wind,05-AUG-10 17:15:00,0.00K,Triple digit afternoon temperatures and a moist atmosphere resulted in a very unstable airmass across northern Louisiana during the afternoon and evening hours of August 5th.  Storms developed during the heating of the day and these storms produce strong and damaging wind gusts that downed trees and powerlines across portions of the region.,Multiple trees downed along Hwy. 507 northeast of Bienville
238699,Thunderstorm Wind,05-AUG-10 17:45:00,15.00K,Triple digit afternoon temperatures and a moist atmosphere resulted in a very unstable airmass across northern Louisiana during the afternoon and evening hours of August 5th.  Storms developed during the heating of the day and these storms produce strong and damaging wind gusts that downed trees and powerlines across portions of the region.,An 18 wheeler ran into a downed tree on Hwy. 147 causing considerable damage to the truck.  There were no injuries reported.
257867,Thunderstorm Wind,05-AUG-10 13:10:00,1.00K,Clusters of strong to severe thunderstorms moved across southwest Louisiana throughout the day on August 5, producing several reports of wind damage and flooding.
267638,Thunderstorm Wind,29-NOV-10 19:25:00,,During the evening hours of November 29th northeast Louisiana was impacted by an outbreak of thunderstorms and associated wind damage. This occurred as a potent storm system moved out of the Rockies and developed a strong area of low pressure across the Central Plains. This surface low caused a warm front to take shape and quickly lift northward across the forecast during the afternoon of the 29th. Warm and humid conditions pushed north, which led to unstable conditions over the region just ahead of the advancing strong cold front. The wind energy through the atmosphere was strong. The resulting wind shear (change in wind speed or direction with height) was strong and very favorable for rotating storms. As the clash of systems occurred
267637,Thunderstorm Wind,29-NOV-10 17:50:00,,During the evening hours of November 29th northeast Louisiana was impacted by an outbreak of thunderstorms and associated wind damage. This occurred as a potent storm system moved out of the Rockies and developed a strong area of low pressure across the Central Plains. This surface low caused a warm front to take shape and quickly lift northward across the forecast during the afternoon of the 29th. Warm and humid conditions pushed north, which led to unstable conditions over the region just ahead of the advancing strong cold front. The wind energy through the atmosphere was strong. The resulting wind shear (change in wind speed or direction with height) was strong and very favorable for rotating storms. As the clash of systems occurred
266454,Tornado,31-DEC-10 14:35:00,20.00K,A vigorous upper level storm system across the central plains provided enough lift across the Lower Mississippi Valley for strong to severe thunderstorms across portions of northern Louisiana during the late afternoon and evening hours of December 31st. A very unstable airmass preceded a cold front which moved into northwest and north central Louisiana. Very strong shear was in place for the development of supercell thunderstorms which produced a few reports of large hail.,An EF0 tornado touched down just to the west of Catahoula Lake in southern La Salle Parish or just northwest of the confluence of the Little River and Catahoula Lake. |This tornado first touched down near Edmonds Lane off of Hwy. 776 and tracked east northeast about one quarter of a mile...crossing Hwy. 776 before lifting.  A few trees were snapped at mid trunk along the track.  The front porch was removed from a trailer house which damaged a portion of the roof and tin sheets were removed from a barn nearby.
266334,Hail,31-DEC-10 14:15:00,0.00K,A vigorous upper level storm system across the central plains provided enough lift across the Lower Mississippi Valley for strong to severe thunderstorms across portions of northern Louisiana during the late afternoon and evening hours of December 31st. A very unstable airmass preceded a cold front which moved into northwest and north central Louisiana. Very strong shear was in place for the development of supercell thunderstorms which produced a few reports of large hail.,Hail was reported 2 miles west of Pollock
266336,Hail,31-DEC-10 19:13:00,0.00K,A vigorous upper level storm system across the central plains provided enough lift across the Lower Mississippi Valley for strong to severe thunderstorms across portions of northern Louisiana during the late afternoon and evening hours of December 31st. A very unstable airmass preceded a cold front which moved into northwest and north central Louisiana. Very strong shear was in place for the development of supercell thunderstorms which produced a few reports of large hail.,Ping pong ball sized hail was reported 4 miles west of Columbia along Hwy. 4.
252129,Thunderstorm Wind,05-AUG-10 13:45:00,0.00K,Showers and thunderstorms developed during the afternoon hours of August 5th. Some of the thunderstorms brought heavy rain, damaging winds
203459,Hail,20-JAN-10 19:05:00,0.00K,A very warm and unstable air mass developed across the region on January 20th.  This air mass was accompanied by unusually high dewpoint values for late January with ambient temperatures approaching the 70 degree mark.  A very strong and vigorous storm system moved out of the Great Basin and into the Southern Plains and Lower Mississippi Valley during the late afternoon and evening hours of January 20th.  Wind shear throughout the atmosphere was very strong and supportive of strong to severe thunderstorms.  Low level wind shear was significant enough such that super cell thunderstorms developed across the region, producing tornadoes
